display,left_image,right_image,left_image_90,right_image_90,target_duration,target_duration_90,ANSWER,meta_left_number,meta_right_number,meta_ratio,meta_ratio_group,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,inst_text.started,inst_keyresp.started,text_2.started,inst_keyresp.keys,inst_keyresp.rt,blank_1000_text.started,etRecord.started,etRecord.stopped,blank_1000_text.stopped,fixation.started,roi_left.started,roi_right.started,roi_centre.started,roi_screen.started,roi_left_number.started,roi_right_number.started,target_left.started,target_right.started,target_left_90.started,target_left_90.stopped,target_right_90.started,target_right_90.stopped,trial_key_resp.started,fixation.stopped,trial_key_resp.keys,trial_key_resp.corr,trial_key_resp.rt,roi_left.numLooks,roi_left.timesOn,roi_left.timesOff,roi_right.numLooks,roi_right.timesOn,roi_right.timesOff,roi_centre.numLooks,roi_centre.timesOn,roi_centre.timesOff,roi_screen.numLooks,roi_screen.timesOn,roi_screen.timesOff,roi_left_number.numLooks,roi_left_number.timesOn,roi_left_number.timesOff,roi_right_number.numLooks,roi_right_number.timesOn,roi_right_number.timesOff,break_key_resp.keys,blank_500_text.started,blank_500_text.stopped,text_4.started,break_key_resp.started,break_key_resp.rt,inst_text_2.started,inst_keyresp_2.started,text_3.started,inst_keyresp_2.keys,inst_keyresp_2.rt,target_left.stopped,target_right.stopped,text.started,etRecord_end.started,etRecord_end.stopped,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
trial,005.png,001.png,005.png,001.png,0,3,left,5,1,0.2,low,,,,,0,36,36,54,,,,,,,,,,581.8613827000372,581.8613827000372,581.8613827000372,581.8613827000372,581.8613827000372,581.8613827000372,581.8613827000372,582.8112228000537,582.8112228000537,582.8112228000537,,582.8112228000537,,582.8112228000537,582.8779144999571,left,1,1.059817399829626,0,,,0,,,0,,,0,,,0,,,0,,,None,583.9279955001548,584.4780516999308,,,,,,,,,582.8112228000537,582.8112228000537,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,006.png,001.png,006.png,001.png,0,3,left,6,1,0.16666666666666666,low,,,,,0,37,37,55,,,,,,,,,,584.4780516999308,584.4780516999308,584.4780516999308,584.4780516999308,584.4780516999308,584.4780516999308,584.4780516999308,585.4281653000508,585.4281653000508,585.4281653000508,,585.4281653000508,,585.4281653000508,585.4950683999341,left,1,1.1548032998107374,0,,,0,,,0,,,0,,,0,,,0,,,None,586.661569399992,,,,,,,,,,585.4281653000508,585.4281653000508,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,009.png,001.png,009.png,0,3,right,1,9,0.1111111111111111,low,,,,,0,38,38,4,,,,,,,,,,587.211673400132,587.211673400132,587.211673400132,587.211673400132,587.211673400132,587.211673400132,587.211673400132,588.1617642000783,588.1617642000783,588.1617642000783,,588.1617642000783,,588.1617642000783,588.2452960000373,right,1,0.9583883001469076,0,,,0,,,0,,,0,,,0,,,0,,,None,589.1952077001333,,,,,,,,,,588.1617642000783,588.1617642000783,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,008.png,007.png,008.png,0,3,right,7,8,0.875,high,,,,,0,39,39,69,,,,,,,,,,589.76189720002,589.76189720002,589.76189720002,589.76189720002,589.76189720002,589.76189720002,589.76189720002,590.7120517001022,590.7120517001022,590.7120517001022,,590.7120517001022,,590.7120517001022,590.7786219001282,right,1,1.0235900999978185,0,,,0,,,0,,,0,,,0,,,0,,,None,591.8120602001436,,,,,,,,,,590.7120517001022,590.7120517001022,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,005.png,009.png,005.png,009.png,0,3,right,5,9,0.5555555555555556,medium,,,,,0,40,40,13,,,,,,,,,,592.3121372000314,592.3121372000314,592.3121372000314,592.3121372000314,592.3121372000314,592.3121372000314,592.3121372000314,593.3289143999573,593.3289143999573,593.3289143999573,,593.3289143999573,,593.3289143999573,593.3622538000345,right,1,1.1820702999830246,0,,,0,,,0,,,0,,,0,,,0,,,None,594.5958627001382,,,,,,,,,,593.3289143999573,593.3289143999573,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,006.png,003.png,006.png,003.png,0,3,left,6,3,0.5,medium,,,,,0,41,41,61,,,,,,,,,,595.1124190001283,595.1124190001283,595.1124190001283,595.1124190001283,595.1124190001283,595.1124190001283,595.1124190001283,596.0957820999902,596.0957820999902,596.0957820999902,,596.0957820999902,,596.0957820999902,596.1292020999826,left,1,1.231708399951458,0,,,0,,,0,,,0,,,0,,,0,,,None,597.4126029999461,,,,,,,,,,596.0957820999902,596.0957820999902,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,004.png,009.png,004.png,0,3,left,9,4,0.4444444444444444,medium,,,,,0,42,42,47,,,,,,,,,,597.9293225000147,597.9293225000147,597.9293225000147,597.9293225000147,597.9293225000147,597.9293225000147,597.9293225000147,598.912748800125,598.912748800125,598.912748800125,,598.912748800125,,598.912748800125,598.9461237001233,left,1,1.3428979001473635,0,,,0,,,0,,,0,,,0,,,0,,,None,600.2962418999523,,,,,,,,,,598.912748800125,598.912748800125,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,004.png,007.png,004.png,0,3,left,7,4,0.5714285714285714,medium,,,,,0,43,43,28,,,,,,,,,,600.812913400121,600.812913400121,600.812913400121,600.812913400121,600.812913400121,600.812913400121,600.812913400121,601.7964119000826,601.7964119000826,601.7964119000826,,601.7964119000826,,601.7964119000826,601.8297174000181,left,1,1.1550565999932587,0,,,0,,,0,,,0,,,0,,,0,,,None,603.0298137001228,,,,,,,,,,601.7964119000826,601.7964119000826,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,005.png,006.png,005.png,006.png,0,3,right,5,6,0.8333333333333334,high,,,,,0,44,44,66,,,,,,,,,,603.5298212000635,603.5298212000635,603.5298212000635,603.5298212000635,603.5298212000635,603.5298212000635,603.5298212000635,604.5299468999729,604.5299468999729,604.5299468999729,,604.5299468999729,,604.5299468999729,604.5799541000742,right,1,1.3496797000989318,0,,,0,,,0,,,0,,,0,,,0,,,None,605.930064599961,,,,,,,,,,604.5299468999729,604.5299468999729,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,005.png,001.png,005.png,0,3,right,1,5,0.2,low,,,,,0,45,45,36,,,,,,,,,,606.4636308001354,606.4636308001354,606.4636308001354,606.4636308001354,606.4636308001354,606.4636308001354,606.4636308001354,607.4135541999713,607.4135541999713,607.4135541999713,,607.4135541999713,,607.4135541999713,607.4968821001239,right,1,1.625660999910906,0,,,0,,,0,,,0,,,0,,,0,,,None,609.1303880000487,,,,,,,,,,607.4135541999713,607.4135541999713,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,002.png,009.png,002.png,0,3,left,9,2,0.2222222222222222,low,,,,,0,46,46,6,,,,,,,,,,609.6304550999776,609.6304550999776,609.6304550999776,609.6304550999776,609.6304550999776,609.6304550999776,609.6304550999776,610.5971669999417,610.5971669999417,610.5971669999417,,610.5971669999417,,610.5971669999417,610.6638501000125,left,1,0.938465700019151,0,,,0,,,0,,,0,,,0,,,0,,,None,611.6307276000734,,,,,,,,,,610.5971669999417,610.5971669999417,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,008.png,007.png,008.png,007.png,0,3,left,8,7,0.875,high,,,,,0,47,47,51,,,,,,,,,,612.1472996000666,612.1472996000666,612.1472996000666,612.1472996000666,612.1472996000666,612.1472996000666,612.1472996000666,613.1140799999703,613.1140799999703,613.1140799999703,,613.1140799999703,,613.1140799999703,613.1641101001296,left,1,0.8622103000525385,0,,,0,,,0,,,0,,,0,,,0,,,None,614.08085509995,,,,,,,,,,613.1140799999703,613.1140799999703,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,002.png,009.png,002.png,009.png,0,3,right,2,9,0.2222222222222222,low,,,,,0,48,48,24,,,,,,,,,,614.5808691999409,614.5808691999409,614.5808691999409,614.5808691999409,614.5808691999409,614.5808691999409,614.5808691999409,615.5809683999978,615.5809683999978,615.5809683999978,,615.5809683999978,,615.5809683999978,615.6145610001404,right,1,1.1060194000601768,0,,,0,,,0,,,0,,,0,,,0,,,None,616.8146613000426,,,,,,,,,,615.5809683999978,615.5809683999978,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,008.png,009.png,008.png,0,3,left,9,8,0.8888888888888888,high,,,,,0,49,49,71,,,,,,,,,,617.3478192000184,617.3478192000184,617.3478192000184,617.3478192000184,617.3478192000184,617.3478192000184,617.3478192000184,618.2979161001276,618.2979161001276,618.2979161001276,,618.2979161001276,,618.2979161001276,618.4312615001108,left,1,1.5177350998856127,0,,,0,,,0,,,0,,,0,,,0,,,None,619.8980460001621,,,,,,,,,,618.2979161001276,618.2979161001276,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,005.png,001.png,005.png,001.png,0,3,left,5,1,0.2,low,,,,,0,50,50,18,,,,,,,,,,620.3981282999739,620.3981282999739,620.3981282999739,620.3981282999739,620.3981282999739,620.3981282999739,620.3981282999739,621.3814974999987,621.3814974999987,621.3814974999987,,621.3814974999987,,621.3814974999987,621.4149442999624,left,1,1.3942435001954436,0,,,0,,,0,,,0,,,0,,,0,,,None,622.8483047999907,,,,,,,,,,621.3814974999987,621.3814974999987,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,006.png,007.png,006.png,007.png,0,3,right,6,7,0.8571428571428571,high,,,,,0,51,51,14,,,,,,,,,,623.3650785000063,623.3650785000063,623.3650785000063,623.3650785000063,623.3650785000063,623.3650785000063,623.3650785000063,624.3818733999506,624.3818733999506,624.3818733999506,,624.3818733999506,,624.3818733999506,624.4151924999896,right,1,1.7292388998903334,0,,,0,,,0,,,0,,,0,,,0,,,None,626.1987116001546,,,,,,,,,,624.3818733999506,624.3818733999506,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,008.png,001.png,008.png,001.png,0,3,left,8,1,0.125,low,,,,,0,52,52,39,,,,,,,,,,626.7320179000963,626.7320179000963,626.7320179000963,626.7320179000963,626.7320179000963,626.7320179000963,626.7320179000963,627.6987922999542,627.6987922999542,627.6987922999542,,627.6987922999542,,627.6987922999542,627.765475400025,left,1,1.0282207001000643,0,,,0,,,0,,,0,,,0,,,0,,,None,628.7988791000098,,,,,,,,,,627.6987922999542,627.6987922999542,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,006.png,001.png,006.png,001.png,0,3,left,6,1,0.16666666666666666,low,,,,,0,53,53,19,,,,,,,,,,629.3332015001215,629.3332015001215,629.3332015001215,629.3332015001215,629.3332015001215,629.3332015001215,629.3332015001215,630.2989759000484,630.2989759000484,630.2989759000484,,630.2989759000484,,630.2989759000484,630.3823319999501,left,1,1.1726924998220056,0,,,0,,,0,,,0,,,0,,,0,,,None,631.5325236001518,,,,,,,,,,630.2989759000484,630.2989759000484,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,007.png,009.png,007.png,0,3,left,9,7,0.7777777777777778,high,,,,,0,54,54,16,,,,,,,,,,632.0658353001345,632.0658353001345,632.0658353001345,632.0658353001345,632.0658353001345,632.0658353001345,632.0658353001345,633.0326165000442,633.0326165000442,633.0326165000442,,633.0326165000442,,633.0326165000442,633.0826063000131,left,1,1.5667592000681907,0,,,0,,,0,,,0,,,0,,,0,,,None,634.6494257999584,,,,,,,,,,633.0326165000442,633.0326165000442,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,005.png,001.png,005.png,0,3,right,1,5,0.2,low,,,,,0,55,55,0,,,,,,,,,,635.1830488000996,635.1830488000996,635.1830488000996,635.1830488000996,635.1830488000996,635.1830488000996,635.1830488000996,636.1829391000792,636.1829391000792,636.1829391000792,,636.1829391000792,,636.1829391000792,636.216263800161,right,1,0.8728336999192834,0,,,0,,,0,,,0,,,0,,,0,,,None,637.1329799001105,,,,,,,,,,636.1829391000792,636.1829391000792,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,008.png,001.png,008.png,0,3,right,1,8,0.125,low,,,,,0,56,56,57,,,,,,,,,,637.6497148999479,637.6497148999479,637.6497148999479,637.6497148999479,637.6497148999479,637.6497148999479,637.6497148999479,638.616463500075,638.616463500075,638.616463500075,,638.616463500075,,638.616463500075,638.6664444000926,right,1,0.9585935999639332,0,,,0,,,0,,,0,,,0,,,0,,,None,639.6498744001146,,,,,,,,,,638.616463500075,638.616463500075,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,009.png,007.png,009.png,0,3,right,7,9,0.7777777777777778,high,,,,,0,57,57,34,,,,,,,,,,640.1499699000269,640.1499699000269,640.1499699000269,640.1499699000269,640.1499699000269,640.1499699000269,640.1499699000269,641.1837097001262,641.1837097001262,641.1837097001262,,641.1837097001262,,641.1837097001262,641.2167320000008,left,0,0.8238192999269813,0,,,0,,,0,,,0,,,0,,,0,,,None,642.0668091999833,,,,,,,,,,641.1837097001262,641.1837097001262,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,007.png,001.png,007.png,0,3,right,1,7,0.14285714285714285,low,,,,,0,58,58,2,,,,,,,,,,642.6002096000593,642.6002096000593,642.6002096000593,642.6002096000593,642.6002096000593,642.6002096000593,642.6002096000593,643.5669476999901,643.5669476999901,643.5669476999901,,643.5669476999901,,643.5669476999901,643.6338655999862,right,1,0.9040769999846816,0,,,0,,,0,,,0,,,0,,,0,,,None,644.5837596999481,,,,,,,,,,643.5669476999901,643.5669476999901,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,003.png,007.png,003.png,007.png,0,3,right,3,7,0.42857142857142855,medium,,,,,0,59,59,62,,,,,,,,,,645.1170789001044,645.1170789001044,645.1170789001044,645.1170789001044,645.1170789001044,645.1170789001044,645.1170789001044,646.0838502999395,646.0838502999395,646.0838502999395,,646.0838502999395,,646.0838502999395,646.150637099985,right,1,1.3312374998349696,0,,,0,,,0,,,0,,,0,,,0,,,None,647.4839556000661,,,,,,,,,,646.0838502999395,646.0838502999395,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,008.png,009.png,008.png,009.png,0,3,right,8,9,0.8888888888888888,high,,,,,0,60,60,53,,,,,,,,,,648.034032800002,648.034032800002,648.034032800002,648.034032800002,648.034032800002,648.034032800002,648.034032800002,648.9508164001163,648.9508164001163,648.9508164001163,,648.9508164001163,,648.9508164001163,649.0507565999869,right,1,1.6009724999312311,0,,,0,,,0,,,0,,,0,,,0,,,None,650.6176054000389,,,,,,,,,,648.9508164001163,648.9508164001163,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,002.png,005.png,002.png,005.png,0,3,right,2,5,0.4,medium,,,,,0,61,61,23,,,,,,,,,,651.1512055001222,651.1512055001222,651.1512055001222,651.1512055001222,651.1512055001222,651.1512055001222,651.1512055001222,652.1011396001559,652.1011396001559,652.1011396001559,,652.1011396001559,,652.1011396001559,652.1844266001135,right,1,1.1861610999330878,0,,,0,,,0,,,0,,,0,,,0,,,None,653.3679309000727,,,,,,,,,,652.1011396001559,652.1011396001559,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,008.png,001.png,008.png,001.png,0,3,left,8,1,0.125,low,,,,,0,62,62,3,,,,,,,,,,653.9181393999606,653.9181393999606,653.9181393999606,653.9181393999606,653.9181393999606,653.9181393999606,653.9181393999606,654.8851711000316,654.8851711000316,654.8851711000316,,654.8851711000316,,654.8851711000316,654.9513817999978,left,1,0.7938563001807779,0,,,0,,,0,,,0,,,0,,,0,,,None,655.7515597001184,,,,,,,,,,654.8851711000316,654.8851711000316,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,006.png,007.png,006.png,007.png,0,3,right,6,7,0.8571428571428571,high,,,,,0,63,63,50,,,,,,,,,,656.2514609999489,656.2514609999489,656.2514609999489,656.2514609999489,656.2514609999489,656.2514609999489,656.2514609999489,657.2685889001004,657.2685889001004,657.2685889001004,,657.2685889001004,,657.2685889001004,657.3016318001319,right,1,1.226543600205332,0,,,0,,,0,,,0,,,0,,,0,,,None,658.5516391999554,,,,,,,,,,657.2685889001004,657.2685889001004,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,003.png,007.png,003.png,0,3,left,7,3,0.42857142857142855,medium,,,,,0,64,64,44,,,,,,,,,,659.1183854001574,659.1183854001574,659.1183854001574,659.1183854001574,659.1183854001574,659.1183854001574,659.1183854001574,660.0351762000937,660.0351762000937,660.0351762000937,,660.0351762000937,,660.0351762000937,660.1518647000194,left,1,0.9801717000082135,0,,,0,,,0,,,0,,,0,,,0,,,None,661.0685930999462,,,,,,,,,,660.0351762000937,660.0351762000937,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,005.png,004.png,005.png,004.png,0,3,left,5,4,0.8,high,,,,,0,65,65,9,,,,,,,,,,661.5686976001598,661.5686976001598,661.5686976001598,661.5686976001598,661.5686976001598,661.5686976001598,661.5686976001598,662.5521416000556,662.5521416000556,662.5521416000556,,662.5521416000556,,662.5521416000556,662.5854234001599,left,1,1.191589399939403,0,,,0,,,0,,,0,,,0,,,0,,,None,663.8188609001227,,,,,,,,,,662.5521416000556,662.5521416000556,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,009.png,007.png,009.png,0,3,right,7,9,0.7777777777777778,high,,,,,0,66,66,70,,,,,,,,,,664.3855479999911,664.3855479999911,664.3855479999911,664.3855479999911,664.3855479999911,664.3855479999911,664.3855479999911,665.2858293000609,665.2858293000609,665.2858293000609,,665.2858293000609,,665.2858293000609,665.3856438000221,right,1,1.6652130999136716,0,,,0,,,0,,,0,,,0,,,0,,,None,667.0358025000896,,,,,,,,,,665.2858293000609,665.2858293000609,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,007.png,009.png,007.png,0,3,left,9,7,0.7777777777777778,high,,,,,0,67,67,52,,,,,,,,,,667.5528953000903,667.5528953000903,667.5528953000903,667.5528953000903,667.5528953000903,667.5528953000903,667.5528953000903,668.5193028000649,668.5193028000649,668.5193028000649,,668.5193028000649,,668.5193028000649,668.586173000047,left,1,1.9684043999295682,0,,,0,,,0,,,0,,,0,,,0,,,None,670.5695166001096,,,,,,,,,,668.5193028000649,668.5193028000649,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,008.png,007.png,008.png,0,3,right,7,8,0.875,high,,,,,0,68,68,33,,,,,,,,,,671.0861585999373,671.0861585999373,671.0861585999373,671.0861585999373,671.0861585999373,671.0861585999373,671.0861585999373,672.0529481000267,672.0529481000267,672.0529481000267,,672.0529481000267,,672.0529481000267,672.1196500000078,right,1,1.4826483000069857,0,,,0,,,0,,,0,,,0,,,0,,,None,673.6364832001273,674.1865058999974,,,,,,,,,672.0529481000267,672.0529481000267,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,001.png,007.png,001.png,0,3,left,7,1,0.14285714285714285,low,,,,,0,69,69,56,,,,,,,,,,674.1865058999974,674.1865058999974,674.1865058999974,674.1865058999974,674.1865058999974,674.1865058999974,674.1865058999974,675.1701124999672,675.1701124999672,675.1701124999672,,675.1701124999672,,675.1701124999672,675.2032635000069,left,1,1.2048843000084162,0,,,0,,,0,,,0,,,0,,,0,,,None,676.4700690000318,,,,,,,,,,675.1701124999672,675.1701124999672,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,005.png,006.png,005.png,006.png,0,3,right,5,6,0.8333333333333334,high,,,,,0,70,70,30,,,,,,,,,,676.9867505000439,676.9867505000439,676.9867505000439,676.9867505000439,676.9867505000439,676.9867505000439,676.9867505000439,677.9868575001601,677.9868575001601,677.9868575001601,,677.9868575001601,,677.9868575001601,678.0201779000927,right,1,1.732181099941954,0,,,0,,,0,,,0,,,0,,,0,,,None,679.7870330000296,,,,,,,,,,677.9868575001601,677.9868575001601,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,004.png,009.png,004.png,0,3,left,9,4,0.4444444444444444,medium,,,,,0,71,71,11,,,,,,,,,,680.2870308000129,680.2870308000129,680.2870308000129,680.2870308000129,680.2870308000129,680.2870308000129,680.2870308000129,681.2704888000153,681.2704888000153,681.2704888000153,,681.2704888000153,,681.2704888000153,681.2871542000212,left,1,1.585181900067255,0,,,0,,,0,,,0,,,0,,,0,,,None,682.9208937999792,,,,,,,,,,681.2704888000153,681.2704888000153,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.4876383999363,0.08462390000931919,1.0827018998097628,685.7708793000784,,,,,,,
